P,1,1,1.12,0.1386,0,-0.01948,0,0.28,0,0.07794,0,0.5546
C,1.039,1,1.397,1.063,1,1.571,0.07
S,1.063,1,1.571,0.105
C,1.032,1.14,1.348,1.032,1.21,1.348,0.05
C,1.032,1.21,1.348,0.9721,1.21,1.146,0.042
C,0.9721,1.21,1.146,1.349,1.21,1.121,0.042
C,1.032,0.86,1.348,1.032,0.79,1.348,0.05
C,1.032,0.79,1.348,0.9289,0.79,1.164,0.042
C,0.9289,0.79,1.164,1.279,0.8068,1.023,0.042
C,0.961,1.07,0.8427,0.8825,1.07,0.4301,0.07
C,0.8825,1.07,0.4301,0.5758,1.07,0.6511,0.042
C,0.5671,1.07,0.6731,0.5245,1.07,0.494,0.028
C,0.961,0.93,0.8427,1.068,0.93,0.4366,0.07
C,1.068,0.93,0.4366,1.034,0.93,0.06019,0.042
C,1.021,0.93,0.05433,1.176,0.93,-0.0448,0.028
