1 0 
0.926096542213 0 
0.857654805499 0 
0.794271149786 0 
0.735571765396 0 
0.681210468483 0 
0.630866659382 0 
0.584243431851 0 
0.541065822048 0.0932429907286 
0.501079186908 0.125667612836 
0.464047702371 0.0293943905576 
0.429752972588 0.0420170671941 
0.397992741919 0.22342406547 
0.368579702117 0.259615173659 
0.341340387661 0.355196035358 
0.316114152731 0.309182386419 
0.292752223788 0.292468852377 
0.271116822176 0.260870809368 
0.251080351553 0.318395108498 
0.232524645391 0.290293920652 
0.215340270076 0.238422316052 
0.199425879516 0.284106151157 
0.184687617448 0.304193255663 
0.171038563908 0.362055324722 
0.15839822262 0.343625239781 
0.146692046262 0.276108765346 
0.135850996813 0.308183707321 
0.125811138405 0.348579223376 
0.116513260249 0.33169807214 
0.107902527438 0.309911044031 
0.0999281575566 0.344854175057 
0.0925431211829 0.328109140508 
0.0857038645331 0.319504261659 
0.0793700525984 0.352849365894 
0.0735043312667 0.352035800588 
0.0680721070238 0.345569410879 
0.0630413429359 0.336342546995 
0.0583823697094 0.338094326752 
0.0540677107141 0.335059613021 
0.0500719199377 0.352732864841 
0.0463714319163 0.35565046507 
0.0429444227552 0.343457682948 
0.0397706814209 0.341995544717 
0.0368314905454 0.3474463794 
0.0341095160386 0.351668378982 
0.0315887048599 0.351008202798 
0.0292541903438 0.341969639506 
0.0270922045226 0.348931202444 
0.0250899969293 0.34517732192 
0.0232357594004 0.346329272047 
0.0215185564364 0.344415177753 
0.0199282607092 0.34426852381 
0.0184554933351 0.345414344306 
0.0170915685625 0.345399122018 
0.0158284425467 0.344590844218 
0.0146586659111 0.345520159104 
0.0135753398137 0.345835538087 
0.0125720752609 0.345431999992 
0.0116429554275 0.345987837273 
0.0107825007626 0.345543814585 
0.00998563667265 0.345837914078 
0.00924766359434 0.345568451993 
0.00856422927827 0.346017360789 
0.00793130312133 0.345521823145 
0.00734515239591 0.346397132358 
0.00680232023588 0.346199440688 
0.00629960524947 0.346177193858 
0.00583404263885 0.345610656715 
0.00540288671496 0.346168394572 
0.0050035947047 0.346094160471 
0.00463381175465 0.346136574302 
0.00429135704325 0.345736232758 
0.00397421091916 0.345768817464 
0.00368050299026 0.34618428088 
0.00340850109288 0.346174136408 
0.00315660107625 0.345843345544 
0.00292331734186 0.34583967615 
0.00270727408209 0.346149952171 
0.00250719716625 0.346028110024 
0.00232190662631 0.345908608627 
0.00215030969797 0.345893497144 
0.00199139437597 0.346007163487 
0.00184422344577 0.345989738836 
0.0017079289562 0.345977036576 
0.00158170710068 0.346020138555 
0.00146481347674 0.346044401973 
0.00135655869579 0.346008246174 
0.00125630431748 0.345982027536 
0.00116345908439 0.345943210969 
0.00107747543506 0.345962307723 
0.000997846274727 0.345965477364 
0.000924101984685 0.345952810135 
0.00085580765267 0.345974517958 
0.000792560507937 0.345940227932 
0.000733987545895 0.345962907731 
0.000679743328281 0.345973135738 
0.000629507945914 0.345978021045 
0.000582985132006 0.345968389697 
0.000539900514913 0.345993010987 
0.0005 0.345959649072 
