P,1,1,1.12,0.1386,0,-0.01948,0,0.28,0,0.07794,0,0.5546
C,1.039,1,1.397,1.063,1,1.571,0.07
S,1.063,1,1.571,0.105
C,1.032,1.14,1.348,1.032,1.21,1.348,0.05
C,1.032,1.21,1.348,0.9659,1.21,1.148,0.042
C,0.9659,1.21,1.148,1.341,1.21,1.102,0.042
C,1.032,0.86,1.348,1.032,0.79,1.348,0.05
C,1.032,0.79,1.348,0.9346,0.79,1.161,0.042
C,0.9346,0.79,1.161,1.289,0.8022,1.031,0.042
C,0.961,1.07,0.8427,0.9079,1.07,0.4261,0.07
C,0.9079,1.07,0.4261,0.7492,1.07,0.08304,0.042
C,0.7292,1.07,0.07032,0.8388,1.07,-0.0776,0.028
C,0.961,0.93,0.8427,1.043,0.93,0.4308,0.07
C,1.043,0.93,0.4308,0.68,0.93,0.536,0.042
C,0.6767,0.93,0.5496,0.7008,0.93,0.3671,0.028
