P,1,1,1.12,0.1386,0,-0.01948,0,0.28,0,0.07794,0,0.5546
C,1.039,1,1.397,1.063,1,1.571,0.07
S,1.063,1,1.571,0.105
C,1.032,1.14,1.348,1.032,1.21,1.348,0.05
C,1.032,1.21,1.348,0.9945,1.21,1.141,0.042
C,0.9945,1.21,1.141,1.369,1.21,1.191,0.042
C,1.032,0.86,1.348,1.032,0.79,1.348,0.05
C,1.032,0.79,1.348,0.9095,0.79,1.177,0.042
C,0.9095,0.79,1.177,1.24,0.8233,0.9967,0.042
C,0.961,1.07,0.8427,0.7947,1.07,0.4571,0.07
C,0.7947,1.07,0.4571,0.4589,1.07,0.2836,0.042
C,0.4353,1.07,0.2858,0.4675,1.07,0.1046,0.028
C,0.961,0.93,0.8427,1.154,0.93,0.4696,0.07
C,1.154,0.93,0.4696,0.8026,0.93,0.3298,0.042
C,0.7916,0.93,0.3385,0.8945,0.93,0.1858,0.028
