P,0.414,0.288,1.167,0.14,0,0,0,0.28,0,0,0,0.56
C,0.414,0.288,1.447,0.414,0.288,1.622,0.07
S,0.414,0.288,1.622,0.105
C,0.414,0.428,1.397,0.414,0.498,1.397,0.05
C,0.414,0.498,1.397,0.4635,0.498,1.193,0.042
C,0.4635,0.498,1.193,0.6739,0.498,0.8788,0.042
C,0.414,0.148,1.397,0.414,0.078,1.397,0.05
C,0.414,0.078,1.397,0.4182,0.078,1.187,0.042
C,0.4182,0.078,1.187,0.4922,0.078,0.8163,0.042
C,0.414,0.358,0.887,0.4141,0.358,0.467,0.07
C,0.4141,0.358,0.467,0.1007,0.358,0.2555,0.042
C,0.07774,0.358,0.2559,0.2235,0.358,0.1435,0.028
C,0.414,0.218,0.887,0.5577,0.218,0.4924,0.07
C,0.5577,0.218,0.4924,0.6621,0.218,0.129,0.042
C,0.6518,0.218,0.1128,0.831,0.218,0.153,0.028
