P,0.414,0.288,1.167,0.14,0,0,0,0.28,0,0,0,0.56
C,0.414,0.288,1.447,0.414,0.288,1.622,0.07
S,0.414,0.288,1.622,0.105
C,0.414,0.428,1.397,0.414,0.498,1.397,0.05
C,0.414,0.498,1.397,0.4015,0.498,1.188,0.042
C,0.4015,0.498,1.188,0.4216,0.498,0.8099,0.042
C,0.414,0.148,1.397,0.414,0.078,1.397,0.05
C,0.414,0.078,1.397,0.4796,0.078,1.198,0.042
C,0.4796,0.078,1.198,0.7328,0.078,0.9168,0.042
C,0.414,0.358,0.887,0.6068,0.358,0.5139,0.07
C,0.6068,0.358,0.5139,0.492,0.358,0.1537,0.042
C,0.4737,0.358,0.1398,0.6573,0.358,0.1272,0.028
C,0.414,0.218,0.887,0.3606,0.218,0.4704,0.07
C,0.3606,0.218,0.4704,0.2173,0.218,0.1205,0.042
C,0.1991,0.218,0.1143,0.3705,0.218,0.0482,0.028
