0 0.7 0.627132789666 
0.0142857142857 0.7 0.617656960763 
0.0285714285714 0.7 0.608203222003 
0.0428571428571 0.7 0.598761732265 
0.0571428571429 0.7 0.589360594556 
0.0714285714286 0.7 0.58000506427 
0.0857142857143 0.7 0.570669026224 
0.1 0.7 0.561369896202 
0.114285714286 0.7 0.552108402114 
0.128571428571 0.7 0.54286870126 
0.142857142857 0.7 0.533643088702 
0.157142857143 0.7 0.52446171419 
0.171428571429 0.7 0.515337134414 
0.185714285714 0.7 0.506271200308 
0.2 0.7 0.497266932647 
0.214285714286 0.7 0.488314090976 
0.228571428571 0.7 0.479419867085 
0.242857142857 0.7 0.470585945662 
0.257142857143 0.7 0.461801820849 
0.271428571429 0.7 0.453071227472 
0.285714285714 0.7 0.444393726219 
0.3 0.7 0.435762315563 
0.314285714286 0.7 0.427175921212 
0.328571428571 0.7 0.418640505484 
0.342857142857 0.678329452325 0.410115193592 
0.357142857143 0.654819219105 0.401312394479 
0.371428571429 0.654630314633 0.392632911933 
0.385714285714 0.64928404144 0.384168555056 
0.4 0.631994042222 0.375674249356 
0.414285714286 0.627763593154 0.367224480967 
0.428571428571 0.630209071286 0.358982442581 
0.442857142857 0.632452527338 0.35094379886 
0.457142857143 0.642809650231 0.343171683726 
0.471428571429 0.646320405003 0.335646012363 
0.485714285714 0.645843185885 0.328294262052 
0.5 0.652210088517 0.321146596497 
0.514285714286 0.652463010845 0.31418892823 
0.528571428571 0.649624513225 0.307363156666 
0.542857142857 0.652572397467 0.300701131113 
0.557142857143 0.65530364316 0.294210280239 
0.571428571429 0.662289431483 0.287901767123 
0.585714285714 0.669611144176 0.281791487533 
0.6 0.675797878234 0.275871065957 
0.614285714286 0.684864375663 0.270138202327 
0.628571428571 0.697995159976 0.264611723949 
0.642857142857 0.7 0.259538140713 
0.657142857143 0.7 0.255072526035 
0.671428571429 0.7 0.2511645127 
0.685714285714 0.7 0.247882985182 
0.7 0.7 0.245347671997 
