P,1,1,1.12,0.14,0,0,0,0.28,0,0,0,0.56
C,1,1,1.4,1,1,1.575,0.07
S,1,1,1.575,0.105
C,1,1.14,1.35,1,1.21,1.35,0.05
C,1,1.21,1.35,1.053,1.21,1.147,0.042
C,1.053,1.21,1.147,1.274,1.21,0.8402,0.042
C,1,0.86,1.35,1,0.79,1.35,0.05
C,1,0.79,1.35,1,0.79,1.14,0.042
C,1,0.79,1.14,1.1,0.7747,0.7757,0.042
C,1,1.07,0.84,0.9872,1.07,0.4202,0.07
C,0.9872,1.07,0.4202,0.6737,1.07,0.2089,0.042
C,0.6507,1.07,0.2094,0.7949,1.07,0.09504,0.028
C,1,0.93,0.84,1.156,0.93,0.4499,0.07
C,1.156,0.93,0.4499,1.26,0.93,0.08665,0.042
C,1.25,0.93,0.07048,1.429,0.93,0.1131,0.028
