P,1,1,1.12,0.14,0,0,0,0.28,0,0,0,0.56
C,1,1,1.4,1,1,1.575,0.07
S,1,1,1.575,0.105
C,1,1.14,1.35,1,1.21,1.35,0.05
C,1,1.21,1.35,0.9828,1.21,1.141,0.042
C,0.9828,1.21,1.141,0.9877,1.21,0.7627,0.042
C,1,0.86,1.35,1,0.79,1.35,0.05
C,1,0.79,1.35,1.07,0.79,1.152,0.042
C,1.07,0.79,1.152,1.286,0.8151,0.8429,0.042
C,1,1.07,0.84,1.206,1.07,0.474,0.07
C,1.206,1.07,0.474,1.153,1.07,0.09975,0.042
C,1.137,1.07,0.08296,1.321,1.07,0.09109,0.028
C,1,0.93,0.84,0.9317,0.93,0.4256,0.07
C,0.9317,0.93,0.4256,0.7321,0.93,0.1045,0.042
C,0.7132,0.93,0.1013,0.8761,0.93,0.01646,0.028
