P,1,1,1.12,0.14,0,0,0,0.28,0,0,0,0.56
C,1,1,1.4,1,1,1.575,0.07
S,1,1,1.575,0.105
C,1,1.14,1.35,1,1.21,1.35,0.05
C,1,1.21,1.35,1.041,1.21,1.144,0.042
C,1.041,1.21,1.144,1.227,1.21,0.815,0.042
C,1,0.86,1.35,1,0.79,1.35,0.05
C,1,0.79,1.35,1.013,0.79,1.141,0.042
C,1.013,0.79,1.141,1.134,0.782,0.7824,0.042
C,1,1.07,0.84,1.028,1.07,0.4209,0.07
C,1.028,1.07,0.4209,0.7195,1.07,0.2026,0.042
C,0.6965,1.07,0.2024,0.8467,1.07,0.09606,0.028
C,1,0.93,0.84,1.117,0.93,0.4367,0.07
C,1.117,0.93,0.4367,1.213,0.93,0.07106,0.042
C,1.203,0.93,0.05513,1.383,0.93,0.08807,0.028
