1 0.42044327641 
2 0.420810285367 
3 0.412220085964 
4 0.41187778187 
5 0.411683222898 
6 0.411820464437 
7 0.411554584231 
8 0.411671963397 
9 0.411574706311 
10 0.41158082603 
11 0.411559921477 
12 0.411593487499 
13 0.411542174823 
14 0.411564767229 
15 0.411564428609 
16 0.411550276534 
17 0.411556719219 
19 0.411547637359 
20 0.411556322423 
22 0.411551701128 
23 0.411552151001 
25 0.411551224067 
27 0.411556749459 
28 0.411551278322 
31 0.41155207263 
33 0.411555092135 
35 0.411553924643 
38 0.411553304052 
40 0.411552878932 
43 0.411553675168 
46 0.411553768571 
50 0.411554288614 
53 0.411554884402 
57 0.411555405564 
61 0.411554852203 
66 0.411555582131 
71 0.411555591108 
76 0.411555174883 
81 0.411555325831 
87 0.411555297184 
93 0.411555153646 
100 0.411555101699 
107 0.411555160258 
115 0.411555040132 
123 0.411555156848 
132 0.411555171239 
142 0.411555229649 
152 0.411555192553 
163 0.411555182356 
175 0.411555195689 
187 0.411555192046 
201 0.411555189421 
215 0.411555217139 
231 0.411555214786 
248 0.411555172588 
266 0.411555239233 
285 0.411555222328 
305 0.411555205838 
327 0.41155518937 
351 0.411555210953 
376 0.411555209237 
404 0.411555216991 
433 0.4115552044 
464 0.411555209932 
498 0.411555199712 
534 0.411555203684 
572 0.411555214825 
614 0.411555205207 
658 0.411555212183 
705 0.41155520872 
756 0.411555208832 
811 0.4115552015 
870 0.411555212476 
933 0.411555205765 
1000 0.411555202709 
