2 0.375 0.37599 
2.26316 0.302326 0.302524 
2.52632 0.244792 0.245851 
2.78947 0.198113 0.199494 
3.05263 0.168103 0.167208 
3.31579 0.174603 0.173434 
3.57895 0.180147 0.1793 
3.84211 0.184932 0.186233 
4.10526 0.189103 0.187642 
4.36842 0.192771 0.192825 
4.63158 0.196023 0.194324 
4.89474 0.198925 0.197973 
5.15789 0.201531 0.200329 
5.42105 0.203883 0.203288 
5.68421 0.206019 0.205488 
5.94737 0.207965 0.206616 
6.21053 0.209746 0.208445 
6.47368 0.211382 0.211404 
6.73684 0.212891 0.212205 
7 0.214286 0.21196 
