0, 0, 2.1
0.0379513, 2.7664e-21, 2.1759
0.0759026, 5.5328e-21, 2.25181
0.113854, 8.29919e-21, 2.32771
0.151805, 1.10656e-20, 2.40361
0.189756, 1.3832e-20, 2.47951
0.227708, 1.65984e-20, 2.55542
0.265659, 1.93648e-20, 2.63132
0.30361, 2.21312e-20, 2.70722
0.341562, 2.48976e-20, 2.78312
0.379513, 2.7664e-20, 2.85903
0.417464, 3.04304e-20, 2.93493
-0.0379513, -2.7664e-21, 2.0241
-0.0759026, -5.5328e-21, 1.94819
-0.113854, -8.29919e-21, 1.87229
-0.151805, -1.10656e-20, 1.79639
-0.189756, -1.3832e-20, 1.72049
-0.227708, -1.65984e-20, 1.64458
-0.265659, -1.93648e-20, 1.56868
-0.30361, -2.21312e-20, 1.49278
-0.341562, -2.48976e-20, 1.41688
-0.379513, -2.7664e-20, 1.34097
-0.417464, -3.04304e-20, 1.26507
-0.455415, -3.31968e-20, 1.18917
-0.493367, -3.59632e-20, 1.11327
-0.531318, -3.87296e-20, 1.03736
-0.569269, -4.1496e-20, 0.961461
-0.607221, -4.42624e-20, 0.885559
-0.645172, -4.70288e-20, 0.809656
-0.683123, -4.97952e-20, 0.733754
-0.721074, -5.25616e-20, 0.657851
-0.759026, -5.5328e-20, 0.581949
-0.796977, -5.80944e-20, 0.506046
-0.834928, -6.08608e-20, 0.430143
0.0309871, -0.0774677, 2.08451
0.0689384, -0.0774677, 2.16041
0.10689, -0.0774677, 2.23631
0.144841, -0.0774677, 2.31221
0.182792, -0.0774677, 2.38812
0.220744, -0.0774677, 2.46402
0.258695, -0.0774677, 2.53992
0.296646, -0.0774677, 2.61582
0.334597, -0.0774677, 2.69173
0.372549, -0.0774677, 2.76763
0.4105, -0.0774677, 2.84353
0.448451, -0.0774677, 2.91943
-0.00696419, -0.0774677, 2.0086
-0.0449155, -0.0774677, 1.9327
-0.0828668, -0.0774677, 1.8568
-0.120818, -0.0774677, 1.7809
-0.158769, -0.0774677, 1.70499
-0.196721, -0.0774677, 1.62909
-0.234672, -0.0774677, 1.55319
-0.272623, -0.0774677, 1.47729
-0.310574, -0.0774677, 1.40138
-0.348526, -0.0774677, 1.32548
-0.386477, -0.0774677, 1.24958
-0.424428, -0.0774677, 1.17368
-0.46238, -0.0774677, 1.09777
-0.500331, -0.0774677, 1.02187
-0.538282, -0.0774677, 0.945968
-0.576233, -0.0774677, 0.870065
-0.614185, -0.0774677, 0.794163
-0.652136, -0.0774677, 0.71826
-0.690087, -0.0774677, 0.642358
-0.728039, -0.0774677, 0.566455
-0.76599, -0.0774677, 0.490553
-0.803941, -0.0774677, 0.41465
0.0619742, -0.154935, 2.06901
0.0999255, -0.154935, 2.14492
0.137877, -0.154935, 2.22082
0.175828, -0.154935, 2.29672
0.213779, -0.154935, 2.37262
0.251731, -0.154935, 2.44853
0.289682, -0.154935, 2.52443
0.327633, -0.154935, 2.60033
0.365584, -0.154935, 2.67623
0.403536, -0.154935, 2.75214
0.441487, -0.154935, 2.82804
0.479438, -0.154935, 2.90394
0.0240229, -0.154935, 1.99311
-0.0139284, -0.154935, 1.91721
-0.0518797, -0.154935, 1.84131
-0.0898309, -0.154935, 1.7654
-0.127782, -0.154935, 1.6895
-0.165734, -0.154935, 1.6136
-0.203685, -0.154935, 1.53769
-0.241636, -0.154935, 1.46179
-0.279587, -0.154935, 1.38589
-0.317539, -0.154935, 1.30999
-0.35549, -0.154935, 1.23408
-0.393441, -0.154935, 1.15818
-0.431393, -0.154935, 1.08228
-0.469344, -0.154935, 1.00638
-0.507295, -0.154935, 0.930474
-0.545246, -0.154935, 0.854572
-0.583198, -0.154935, 0.778669
-0.621149, -0.154935, 0.702767
-0.6591, -0.154935, 0.626864
-0.697051, -0.154935, 0.550962
-0.735003, -0.154935, 0.475059
-0.772954, -0.154935, 0.399156
0.0929613, -0.232403, 2.05352
0.130913, -0.232403, 2.12942
0.168864, -0.232403, 2.20532
0.206815, -0.232403, 2.28123
0.244766, -0.232403, 2.35713
0.282718, -0.232403, 2.43303
0.320669, -0.232403, 2.50893
0.35862, -0.232403, 2.58484
0.396572, -0.232403, 2.66074
0.434523, -0.232403, 2.73664
0.472474, -0.232403, 2.81255
0.510425, -0.232403, 2.88845
0.05501, -0.232403, 1.97762
0.0170587, -0.232403, 1.90171
-0.0208926, -0.232403, 1.82581
-0.0588439, -0.232403, 1.74991
-0.0967951, -0.232403, 1.67401
-0.134746, -0.232403, 1.5981
-0.172698, -0.232403, 1.5222
-0.210649, -0.232403, 1.4463
-0.2486, -0.232403, 1.3704
-0.286552, -0.232403, 1.29449
-0.324503, -0.232403, 1.21859
-0.362454, -0.232403, 1.14269
-0.400405, -0.232403, 1.06679
-0.438357, -0.232403, 0.990883
-0.476308, -0.232403, 0.914981
-0.514259, -0.232403, 0.839078
-0.552211, -0.232403, 0.763176
-0.590162, -0.232403, 0.687273
-0.628113, -0.232403, 0.611371
-0.666064, -0.232403, 0.535468
-0.704016, -0.232403, 0.459565
-0.741967, -0.232403, 0.383663
0.123948, -0.309871, 2.03803
0.1619, -0.309871, 2.11393
0.199851, -0.309871, 2.18983
0.237802, -0.309871, 2.26573
0.275754, -0.309871, 2.34164
0.313705, -0.309871, 2.41754
0.351656, -0.309871, 2.49344
0.389607, -0.309871, 2.56934
0.427559, -0.309871, 2.64525
0.46551, -0.309871, 2.72115
0.503461, -0.309871, 2.79705
0.541413, -0.309871, 2.87295
0.0859971, -0.309871, 1.96212
0.0480458, -0.309871, 1.88622
0.0100945, -0.309871, 1.81032
-0.0278568, -0.309871, 1.73442
-0.065808, -0.309871, 1.65851
-0.103759, -0.309871, 1.58261
-0.141711, -0.309871, 1.50671
-0.179662, -0.309871, 1.43081
-0.217613, -0.309871, 1.3549
-0.255564, -0.309871, 1.279
-0.293516, -0.309871, 1.2031
-0.331467, -0.309871, 1.12719
-0.369418, -0.309871, 1.05129
-0.40737, -0.309871, 0.97539
-0.445321, -0.309871, 0.899487
-0.483272, -0.309871, 0.823585
-0.521223, -0.309871, 0.747682
-0.559175, -0.309871, 0.67178
-0.597126, -0.309871, 0.595877
-0.635077, -0.309871, 0.519974
-0.673029, -0.309871, 0.444072
-0.71098, -0.309871, 0.368169
0.154935, -0.387339, 2.02253
0.192887, -0.387339, 2.09843
0.230838, -0.387339, 2.17434
0.268789, -0.387339, 2.25024
0.306741, -0.387339, 2.32614
0.344692, -0.387339, 2.40205
0.382643, -0.387339, 2.47795
0.420594, -0.387339, 2.55385
0.458546, -0.387339, 2.62975
0.496497, -0.387339, 2.70566
0.534448, -0.387339, 2.78156
0.5724, -0.387339, 2.85746
0.116984, -0.387339, 1.94663
0.0790329, -0.387339, 1.87073
0.0410816, -0.387339, 1.79482
0.00313033, -0.387339, 1.71892
-0.034821, -0.387339, 1.64302
-0.0727722, -0.387339, 1.56712
-0.110724, -0.387339, 1.49121
-0.148675, -0.387339, 1.41531
-0.186626, -0.387339, 1.33941
-0.224577, -0.387339, 1.26351
-0.262529, -0.387339, 1.1876
-0.30048, -0.387339, 1.1117
-0.338431, -0.387339, 1.0358
-0.376383, -0.387339, 0.959896
-0.414334, -0.387339, 0.883994
-0.452285, -0.387339, 0.808091
-0.490236, -0.387339, 0.732189
-0.528188, -0.387339, 0.656286
-0.566139, -0.387339, 0.580383
-0.60409, -0.387339, 0.504481
-0.642041, -0.387339, 0.428578
0.185923, -0.464806, 2.00704
0.223874, -0.464806, 2.08294
0.261825, -0.464806, 2.15884
0.299776, -0.464806, 2.23475
0.337728, -0.464806, 2.31065
0.375679, -0.464806, 2.38655
0.41363, -0.464806, 2.46245
0.451582, -0.464806, 2.53836
0.489533, -0.464806, 2.61426
0.527484, -0.464806, 2.69016
0.565435, -0.464806, 2.76606
0.603387, -0.464806, 2.84197
0.147971, -0.464806, 1.93114
0.11002, -0.464806, 1.85523
0.0720687, -0.464806, 1.77933
0.0341174, -0.464806, 1.70343
-0.00383386, -0.464806, 1.62753
-0.0417851, -0.464806, 1.55162
-0.0797364, -0.464806, 1.47572
-0.117688, -0.464806, 1.39982
-0.155639, -0.464806, 1.32392
-0.19359, -0.464806, 1.24801
-0.231542, -0.464806, 1.17211
-0.269493, -0.464806, 1.09621
-0.307444, -0.464806, 1.02031
-0.345395, -0.464806, 0.944403
-0.383347, -0.464806, 0.8685
-0.421298, -0.464806, 0.792598
-0.459249, -0.464806, 0.716695
-0.497201, -0.464806, 0.640792
-0.535152, -0.464806, 0.56489
-0.573103, -0.464806, 0.488987
0.21691, -0.542274, 1.99155
0.254861, -0.542274, 2.06745
0.292812, -0.542274, 2.14335
0.330764, -0.542274, 2.21925
0.368715, -0.542274, 2.29516
0.406666, -0.542274, 2.37106
0.444617, -0.542274, 2.44696
0.482569, -0.542274, 2.52286
0.52052, -0.542274, 2.59877
0.558471, -0.542274, 2.67467
0.596422, -0.542274, 2.75057
0.634374, -0.542274, 2.82647
0.178958, -0.542274, 1.91564
0.141007, -0.542274, 1.83974
0.103056, -0.542274, 1.76384
0.0651045, -0.542274, 1.68793
0.0271532, -0.542274, 1.61203
-0.010798, -0.542274, 1.53613
-0.0487493, -0.542274, 1.46023
-0.0867006, -0.542274, 1.38432
-0.124652, -0.542274, 1.30842
-0.162603, -0.542274, 1.23252
-0.200554, -0.542274, 1.15662
-0.238506, -0.542274, 1.08071
-0.276457, -0.542274, 1.00481
-0.314408, -0.542274, 0.928909
-0.35236, -0.542274, 0.853007
-0.390311, -0.542274, 0.777104
-0.428262, -0.542274, 0.701202
-0.466213, -0.542274, 0.625299
-0.504165, -0.542274, 0.549396
0.247897, -0.619742, 1.97605
0.285848, -0.619742, 2.05195
0.323799, -0.619742, 2.12786
0.361751, -0.619742, 2.20376
0.399702, -0.619742, 2.27966
0.437653, -0.619742, 2.35556
0.475604, -0.619742, 2.43147
0.513556, -0.619742, 2.50737
0.551507, -0.619742, 2.58327
0.589458, -0.619742, 2.65917
0.62741, -0.619742, 2.73508
0.665361, -0.619742, 2.81098
0.209945, -0.619742, 1.90015
0.171994, -0.619742, 1.82425
0.134043, -0.619742, 1.74834
0.0960916, -0.619742, 1.67244
0.0581403, -0.619742, 1.59654
0.020189, -0.619742, 1.52064
-0.0177622, -0.619742, 1.44473
-0.0557135, -0.619742, 1.36883
-0.0936648, -0.619742, 1.29293
-0.131616, -0.619742, 1.21703
-0.169567, -0.619742, 1.14112
-0.207519, -0.619742, 1.06522
-0.24547, -0.619742, 0.989318
-0.283421, -0.619742, 0.913416
-0.321373, -0.619742, 0.837513
-0.359324, -0.619742, 0.761611
-0.397275, -0.619742, 0.685708
0.278884, -0.69721, 1.96056
0.316835, -0.69721, 2.03646
0.354786, -0.69721, 2.11236
0.392738, -0.69721, 2.18827
0.430689, -0.69721, 2.26417
0.46864, -0.69721, 2.34007
0.506592, -0.69721, 2.41597
0.544543, -0.69721, 2.49188
0.582494, -0.69721, 2.56778
0.620445, -0.69721, 2.64368
0.658397, -0.69721, 2.71958
0.696348, -0.69721, 2.79549
0.240933, -0.69721, 1.88466
0.202981, -0.69721, 1.80875
0.16503, -0.69721, 1.73285
0.127079, -0.69721, 1.65695
0.0891274, -0.69721, 1.58105
0.0511761, -0.69721, 1.50514
0.0132249, -0.69721, 1.42924
-0.0247264, -0.69721, 1.35334
-0.0626777, -0.69721, 1.27743
-0.100629, -0.69721, 1.20153
-0.13858, -0.69721, 1.12563
-0.176532, -0.69721, 1.04973
-0.214483, -0.69721, 0.973825
-0.252434, -0.69721, 0.897922
-0.290385, -0.69721, 0.82202
-0.328337, -0.69721, 0.746117
0.309871, -0.774677, 1.94506
0.347822, -0.774677, 2.02097
0.385774, -0.774677, 2.09687
0.423725, -0.774677, 2.17277
0.461676, -0.774677, 2.24867
0.499627, -0.774677, 2.32458
0.537579, -0.774677, 2.40048
0.27192, -0.774677, 1.86916
0.233968, -0.774677, 1.79326
0.196017, -0.774677, 1.71736
0.158066, -0.774677, 1.64145
0.120115, -0.774677, 1.56555
0.0821632, -0.774677, 1.48965
0.0442119, -0.774677, 1.41375
0.00626066, -0.774677, 1.33784
-0.0316906, -0.774677, 1.26194
-0.0696419, -0.774677, 1.18604
-0.107593, -0.774677, 1.11014
-0.145544, -0.774677, 1.03423
-0.183496, -0.774677, 0.958331
-0.221447, -0.774677, 0.882429
-0.259398, -0.774677, 0.806526
0.340858, -0.852145, 1.92957
0.378809, -0.852145, 2.00547
0.302907, -0.852145, 1.85367
0.264955, -0.852145, 1.77777
0.227004, -0.852145, 1.70186
0.189053, -0.852145, 1.62596
0.151102, -0.852145, 1.55006
0.11315, -0.852145, 1.47416
0.075199, -0.852145, 1.39825
0.0372478, -0.852145, 1.32235
-0.000703526, -0.852145, 1.24645
-0.0386548, -0.852145, 1.17055
-0.0766061, -0.852145, 1.09464
-0.114557, -0.852145, 1.01874
-0.152509, -0.852145, 0.942838
-0.19046, -0.852145, 0.866935
-0.0309871, 0.0774677, 2.11549
0.00696419, 0.0774677, 2.1914
0.0449155, 0.0774677, 2.2673
0.0828668, 0.0774677, 2.3432
0.120818, 0.0774677, 2.4191
0.158769, 0.0774677, 2.49501
0.196721, 0.0774677, 2.57091
0.234672, 0.0774677, 2.64681
0.272623, 0.0774677, 2.72271
0.310574, 0.0774677, 2.79862
0.348526, 0.0774677, 2.87452
0.386477, 0.0774677, 2.95042
-0.0689384, 0.0774677, 2.03959
-0.10689, 0.0774677, 1.96369
-0.144841, 0.0774677, 1.88779
-0.182792, 0.0774677, 1.81188
-0.220744, 0.0774677, 1.73598
-0.258695, 0.0774677, 1.66008
-0.296646, 0.0774677, 1.58418
-0.334597, 0.0774677, 1.50827
-0.372549, 0.0774677, 1.43237
-0.4105, 0.0774677, 1.35647
-0.448451, 0.0774677, 1.28057
-0.486403, 0.0774677, 1.20466
-0.524354, 0.0774677, 1.12876
-0.562305, 0.0774677, 1.05286
-0.600256, 0.0774677, 0.976955
-0.638208, 0.0774677, 0.901052
-0.676159, 0.0774677, 0.82515
-0.71411, 0.0774677, 0.749247
-0.752061, 0.0774677, 0.673345
-0.790013, 0.0774677, 0.597442
-0.827964, 0.0774677, 0.52154
-0.865915, 0.0774677, 0.445637
-0.0619742, 0.154935, 2.13099
-0.0240229, 0.154935, 2.20689
0.0139284, 0.154935, 2.28279
0.0518797, 0.154935, 2.35869
0.0898309, 0.154935, 2.4346
0.127782, 0.154935, 2.5105
0.165734, 0.154935, 2.5864
0.203685, 0.154935, 2.66231
0.241636, 0.154935, 2.73821
0.279587, 0.154935, 2.81411
0.317539, 0.154935, 2.89001
0.35549, 0.154935, 2.96592
-0.0999255, 0.154935, 2.05508
-0.137877, 0.154935, 1.97918
-0.175828, 0.154935, 1.90328
-0.213779, 0.154935, 1.82738
-0.251731, 0.154935, 1.75147
-0.289682, 0.154935, 1.67557
-0.327633, 0.154935, 1.59967
-0.365584, 0.154935, 1.52377
-0.403536, 0.154935, 1.44786
-0.441487, 0.154935, 1.37196
-0.479438, 0.154935, 1.29606
-0.51739, 0.154935, 1.22016
-0.555341, 0.154935, 1.14425
-0.593292, 0.154935, 1.06835
-0.631243, 0.154935, 0.992449
-0.669195, 0.154935, 0.916546
-0.707146, 0.154935, 0.840643
-0.745097, 0.154935, 0.764741
-0.783049, 0.154935, 0.688838
-0.821, 0.154935, 0.612936
-0.858951, 0.154935, 0.537033
-0.896902, 0.154935, 0.461131
-0.0929613, 0.232403, 2.14648
-0.05501, 0.232403, 2.22238
-0.0170587, 0.232403, 2.29829
0.0208926, 0.232403, 2.37419
0.0588439, 0.232403, 2.45009
0.0967951, 0.232403, 2.52599
0.134746, 0.232403, 2.6019
0.172698, 0.232403, 2.6778
0.210649, 0.232403, 2.7537
0.2486, 0.232403, 2.8296
0.286552, 0.232403, 2.90551
0.324503, 0.232403, 2.98141
-0.130913, 0.232403, 2.07058
-0.168864, 0.232403, 1.99468
-0.206815, 0.232403, 1.91877
-0.244766, 0.232403, 1.84287
-0.282718, 0.232403, 1.76697
-0.320669, 0.232403, 1.69107
-0.35862, 0.232403, 1.61516
-0.396572, 0.232403, 1.53926
-0.434523, 0.232403, 1.46336
-0.472474, 0.232403, 1.38745
-0.510425, 0.232403, 1.31155
-0.548377, 0.232403, 1.23565
-0.586328, 0.232403, 1.15975
-0.624279, 0.232403, 1.08384
-0.662231, 0.232403, 1.00794
-0.700182, 0.232403, 0.93204
-0.738133, 0.232403, 0.856137
-0.776084, 0.232403, 0.780234
-0.814036, 0.232403, 0.704332
-0.851987, 0.232403, 0.628429
-0.889938, 0.232403, 0.552527
-0.92789, 0.232403, 0.476624
-0.123948, 0.309871, 2.16197
-0.0859971, 0.309871, 2.23788
-0.0480458, 0.309871, 2.31378
-0.0100945, 0.309871, 2.38968
0.0278568, 0.309871, 2.46558
0.065808, 0.309871, 2.54149
0.103759, 0.309871, 2.61739
0.141711, 0.309871, 2.69329
0.179662, 0.309871, 2.76919
0.217613, 0.309871, 2.8451
0.255564, 0.309871, 2.921
0.293516, 0.309871, 2.9969
-0.1619, 0.309871, 2.08607
-0.199851, 0.309871, 2.01017
-0.237802, 0.309871, 1.93427
-0.275754, 0.309871, 1.85836
-0.313705, 0.309871, 1.78246
-0.351656, 0.309871, 1.70656
-0.389607, 0.309871, 1.63066
-0.427559, 0.309871, 1.55475
-0.46551, 0.309871, 1.47885
-0.503461, 0.309871, 1.40295
-0.541413, 0.309871, 1.32705
-0.579364, 0.309871, 1.25114
-0.617315, 0.309871, 1.17524
-0.655266, 0.309871, 1.09934
-0.693218, 0.309871, 1.02344
-0.731169, 0.309871, 0.947533
-0.76912, 0.309871, 0.871631
-0.807071, 0.309871, 0.795728
-0.845023, 0.309871, 0.719825
-0.882974, 0.309871, 0.643923
-0.920925, 0.309871, 0.56802
-0.958877, 0.309871, 0.492118
-0.154935, 0.387339, 2.17747
-0.116984, 0.387339, 2.25337
-0.0790329, 0.387339, 2.32927
-0.0410816, 0.387339, 2.40518
-0.00313033, 0.387339, 2.48108
0.034821, 0.387339, 2.55698
0.0727722, 0.387339, 2.63288
0.110724, 0.387339, 2.70879
0.148675, 0.387339, 2.78469
0.186626, 0.387339, 2.86059
0.224577, 0.387339, 2.93649
0.262529, 0.387339, 3.0124
