P,0.414,0.288,1.167,0.14,0,0,0,0.28,0,0,0,0.56
C,0.414,0.288,1.447,0.414,0.288,1.622,0.07
S,0.414,0.288,1.622,0.105
C,0.414,0.428,1.397,0.414,0.498,1.397,0.05
C,0.414,0.498,1.397,0.4142,0.498,1.187,0.042
C,0.4142,0.498,1.187,0.4754,0.498,0.8139,0.042
C,0.414,0.148,1.397,0.414,0.078,1.397,0.05
C,0.414,0.078,1.397,0.4674,0.078,1.194,0.042
C,0.4674,0.078,1.194,0.6885,0.078,0.8872,0.042
C,0.414,0.358,0.887,0.5697,0.358,0.4969,0.07
C,0.5697,0.358,0.4969,0.6741,0.358,0.1336,0.042
C,0.6666,0.358,0.1119,0.8456,0.358,0.1546,0.028
C,0.414,0.218,0.887,0.4012,0.218,0.4672,0.07
C,0.4012,0.218,0.4672,0.08784,0.218,0.2556,0.042
C,0.06927,0.218,0.2605,0.2132,0.218,0.1463,0.028
