P,0.414,0.288,1.167,0.14,0,0,0,0.28,0,0,0,0.56
C,0.414,0.288,1.447,0.414,0.288,1.622,0.07
S,0.414,0.288,1.622,0.105
C,0.414,0.428,1.397,0.414,0.498,1.397,0.05
C,0.414,0.498,1.397,0.3976,0.498,1.188,0.042
C,0.3976,0.498,1.188,0.4051,0.498,0.8097,0.042
C,0.414,0.148,1.397,0.414,0.078,1.397,0.05
C,0.414,0.078,1.397,0.4833,0.078,1.199,0.042
C,0.4833,0.078,1.199,0.7458,0.078,0.9266,0.042
C,0.414,0.358,0.887,0.6178,0.358,0.5198,0.07
C,0.6178,0.358,0.5198,0.5505,0.358,0.1478,0.042
C,0.5342,0.358,0.1316,0.7182,0.358,0.1352,0.028
C,0.414,0.218,0.887,0.3482,0.218,0.4722,0.07
C,0.3482,0.218,0.4722,0.1609,0.218,0.1438,0.042
C,0.1421,0.218,0.1399,0.307,0.218,0.05903,0.028
