P,0.414,0.288,1.167,0.14,0,0,0,0.28,0,0,0,0.56
C,0.414,0.288,1.447,0.414,0.288,1.622,0.07
S,0.414,0.288,1.622,0.105
C,0.414,0.428,1.397,0.414,0.498,1.397,0.05
C,0.414,0.498,1.397,0.4504,0.498,1.19,0.042
C,0.4504,0.498,1.19,0.6234,0.498,0.854,0.042
C,0.414,0.148,1.397,0.414,0.078,1.397,0.05
C,0.414,0.078,1.397,0.4315,0.078,1.188,0.042
C,0.4315,0.078,1.188,0.5476,0.078,0.8279,0.042
C,0.414,0.358,0.887,0.4568,0.358,0.4692,0.07
C,0.4568,0.358,0.4692,0.1529,0.358,0.2443,0.042
C,0.1299,0.358,0.2437,0.2829,0.358,0.1414,0.028
C,0.414,0.218,0.887,0.5168,0.218,0.4798,0.07
C,0.5168,0.218,0.4798,0.6054,0.218,0.1122,0.042
C,0.5944,0.218,0.09652,0.7759,0.218,0.1245,0.028
