P,0.414,0.288,1.167,0.14,0,0,0,0.28,0,0,0,0.56
C,0.414,0.288,1.447,0.414,0.288,1.622,0.07
S,0.414,0.288,1.622,0.105
C,0.414,0.428,1.397,0.414,0.498,1.397,0.05
C,0.414,0.498,1.397,0.3956,0.498,1.188,0.042
C,0.3956,0.498,1.188,0.3967,0.498,0.8098,0.042
C,0.414,0.148,1.397,0.414,0.078,1.397,0.05
C,0.414,0.078,1.397,0.4851,0.078,1.2,0.042
C,0.4851,0.078,1.2,0.7522,0.078,0.9318,0.042
C,0.414,0.358,0.887,0.6234,0.358,0.5229,0.07
C,0.6234,0.358,0.5229,0.602,0.358,0.1455,0.042
C,0.5877,0.358,0.1274,0.7709,0.358,0.1453,0.028
C,0.414,0.218,0.887,0.3419,0.218,0.4732,0.07
C,0.3419,0.218,0.4732,0.116,0.218,0.1701,0.042
C,0.09682,0.218,0.1686,0.255,0.218,0.07514,0.028
