P,0.414,0.288,1.167,0.14,0,0,0,0.28,0,0,0,0.56
C,0.414,0.288,1.447,0.414,0.288,1.622,0.07
S,0.414,0.288,1.622,0.105
C,0.414,0.428,1.397,0.414,0.498,1.397,0.05
C,0.414,0.498,1.397,0.4851,0.498,1.2,0.042
C,0.4851,0.498,1.2,0.7522,0.498,0.9318,0.042
C,0.414,0.148,1.397,0.414,0.078,1.397,0.05
C,0.414,0.078,1.397,0.3956,0.078,1.188,0.042
C,0.3956,0.078,1.188,0.3967,0.078,0.8098,0.042
C,0.414,0.358,0.887,0.3419,0.358,0.4732,0.07
C,0.3419,0.358,0.4732,0.08398,0.358,0.1969,0.042
C,0.06149,0.358,0.1921,0.2137,0.358,0.08863,0.028
C,0.414,0.218,0.887,0.6234,0.218,0.5229,0.07
C,0.6234,0.218,0.5229,0.6437,0.218,0.1454,0.042
C,0.6299,0.218,0.1319,0.8113,0.218,0.1613,0.028
